Iteration;NPV;Launched;ExecutionPath
7979;-62,72804477;0;3
7980;-64,91660672;0;1
7981;-2,958020907;0;2
7982;-62,99688656;0;1
7983;-59,68776507;0;3
7984;-57,80336546;0;1
7985;-66,06069496;0;3
7986;-58,23595047;0;1
7987;-55,28319915;0;1
7988;226,5144787;1;0
7989;391,0071583;1;0
7990;-2,904954394;0;2
7991;-17,87073322;0;5
7992;-2,955345286;0;2
7993;-60,82529826;0;1
7994;-21,83388738;0;5
7995;-24,43457634;0;5
7996;-21,49922493;0;7
7997;-25,54706708;0;7
7998;-2,916817153;0;2
7999;-61,18527064;0;1
8000;175,0258509;1;0
8001;-2,874648019;0;2
8002;-60,99774353;0;1
8003;-59,97805599;0;1
8004;-2,757998795;0;2
8005;500,5134785;1;0
8006;-21,64360755;0;5
8007;524,7000815;1;0
8008;-3,022270295;0;2
8009;364,6021062;1;0
8010;-57,55103168;0;1
8011;255,1062245;1;0
8012;-20,82672939;0;5
8013;-64,19429874;0;1
8014;-22,27806122;0;5
8015;-60,40721409;0;3
8016;138,8295821;1;0
8017;390,4959034;1;4
8018;634,9803023;1;0
8019;344,5864453;1;0
8020;-57,70982145;0;1
8021;-22,41473367;0;7
8022;-20,42538152;0;7
8023;172,3812643;1;0
8024;-62,54903624;0;1
8025;392,735462;1;0
8026;279,7624126;1;0
8027;292,4884413;1;4
8028;-2,924675144;0;2
8029;-61,1798044;0;1
8030;-2,809854066;0;2
8031;287,3611435;1;4
8032;-60,10587549;0;1
8033;-65,17571168;0;1
8034;452,6016463;1;0
8035;-62,04333888;0;1
8036;331,8496643;1;4
8037;-2,916372256;0;2
8038;288,5023684;1;0
8039;-60,20793833;0;1
8040;-59,18367317;0;1
8041;-2,806024866;0;2
8042;-60,30083138;0;1
8043;-60,95476278;0;1
8044;-3,179259082;0;2
8045;-2,79880492;0;2
8046;342,2289623;1;4
8047;211,8092454;1;0
8048;-61,12768565;0;1
8049;-59,48355075;0;1
8050;-63,29837179;0;1
8051;-3,074934017;0;2
8052;-57,69476403;0;1
8053;-2,843696039;0;2
8054;-2,891752481;0;2
8055;-66,29498253;0;1
8056;-58,38161403;0;1
8057;69,26934216;1;0
8058;-63,49523086;0;1
8059;-2,756694739;0;2
8060;-56,27147764;0;1
8061;169,1904537;1;0
8062;372,080023;1;4
8063;-58,52318149;0;1
8064;486,9786316;1;4
8065;-2,767358432;0;2
8066;-2,814901556;0;2
8067;-61,17395969;0;1
8068;-62,08249352;0;1
8069;358,6934443;1;0
8070;88,22323611;1;0
8071;424,5255239;1;4
8072;-21,09844451;0;5
8073;-61,78294555;0;1
8074;472,0798026;1;0
8075;-22,93293548;0;5
8076;-61,6262661;0;1
8077;-61,12133676;0;1
8078;-63,69209465;0;1
8079;-64,41907939;0;1
8080;-60,05971278;0;1
8081;653,1026919;1;0
8082;-62,42345528;0;1
8083;-65,02607295;0;1
8084;-2,971432661;0;2
8085;-57,39019771;0;1
8086;-63,02701646;0;1
8087;-64,04143026;0;1
8088;584,6972842;1;0
8089;-59,81316281;0;1
8090;539,8463713;1;4
8091;49,82295743;1;0
8092;-66,07988551;0;1
8093;-55,50623208;0;1
8094;-59,40196547;0;1
8095;-2,705821918;0;2
8096;-60,9802728;0;1
8097;221,3597089;1;0
8098;-60,07426199;0;1
8099;-57,01810577;0;1
8100;-17,67606256;0;5
8101;-60,57292248;0;1
8102;-62,1666399;0;1
8103;-61,63561673;0;1
8104;-60,11545288;0;1
8105;-22,66213959;0;5
8106;-58,02415744;0;1
8107;-59,76506348;0;1
8108;-55,57684801;0;1
8109;-2,804870651;0;2
8110;-57,341017;0;1
8111;342,2277539;1;4
8112;-2,701094411;0;2
8113;-64,91913355;0;1
8114;-56,86258648;0;1
8115;362,3225836;1;4
8116;-57,33658142;0;1
8117;124,5297403;1;0
8118;270,253224;1;0
8119;90,58017088;1;0
8120;308,8343974;1;0
8121;-65,17913744;0;1
8122;337,4297629;1;8
8123;415,9153654;1;0
8124;-2,831726822;0;2
8125;-62,84739439;0;1
8126;-52,91827937;0;1
8127;-2,955669622;0;2
8128;372,62041;1;4
8129;178,0883338;1;0
8130;-56,50270927;0;1
8131;395,9327997;1;4
8132;-59,27514238;0;1
8133;-61,32904691;0;1
8134;-2,944966116;0;2
8135;-2,836171103;0;2
8136;593,3413373;1;4
8137;-58,84611662;0;1
8138;-60,68279313;0;1
8139;-2,78924543;0;2
8140;-55,46167719;0;1
8141;44,37301006;1;0
8142;342,2943202;1;4
8143;-2,777360018;0;2
8144;-58,26950032;0;1
8145;-57,9578066;0;1
8146;226,1854742;1;0
8147;-59,90731349;0;1
8148;424,2956268;1;0
8149;-60,20956202;0;1
8150;-2,819008889;0;2
8151;-58,56316966;0;1
8152;-62,34663574;0;1
8153;-58,23630222;0;1
8154;238,7217964;1;0
8155;-63,05090204;0;3
8156;175,0705031;1;0
8157;140,8695445;1;0
8158;-59,28631327;0;1
8159;-58,10662194;0;1
8160;-55,90551839;0;3
8161;256,9982776;1;4
8162;-59,33604933;0;1
8163;152,5211285;1;0
8164;-60,94872993;0;1
8165;-62,20420902;0;3
8166;-54,32247124;0;1
8167;-66,27904544;0;1
8168;-2,815377167;0;2
8169;-22,30427194;0;7
8170;1082,365042;1;0
8171;-62,00939703;0;1
8172;-2,778941517;0;2
8173;-52,57727801;0;1
8174;-62,13885642;0;1
8175;301,4121557;1;0
8176;-23,12833273;0;6
8177;-56,6348982;0;1
8178;82,64653562;1;0
8179;-2,875008896;0;2
8180;169,8356142;1;0
8181;604,8817102;1;0
8182;-56,08324639;0;1
8183;-64,29691644;0;1
8184;197,4066486;1;0
8185;167,8832864;1;0
8186;-20,88141006;0;7
8187;-59,9217313;0;1
8188;300,8527938;1;4
8189;-2,880765149;0;2
8190;159,4957997;1;0
8191;-59,00893863;0;1
8192;212,86108;1;0
8193;-58,27077166;0;1
8194;-22,72027337;0;5
8195;-67,67384025;0;1
8196;-56,8987091;0;1
8197;-67,93616997;0;3
8198;-61,31822223;0;1
8199;259,6947389;1;4
8200;342,3904374;1;0
8201;-2,934202799;0;2
8202;-59,97322026;0;1
8203;-21,96092885;0;5
8204;-59,5780731;0;1
8205;-60,5963024;0;1
8206;159,7952151;1;0
8207;-26,16272903;0;5
8208;-20,21573432;0;5
8209;-63,36452673;0;1
8210;208,3772455;1;0
8211;275,3756249;1;0
8212;-65,22740659;0;1
8213;264,4975905;1;4
8214;-57,98443873;0;1
8215;-2,865080901;0;2
8216;-56,14685195;0;1
8217;-2,840251117;0;2
8218;-59,87659306;0;1
8219;-2,87942792;0;2
8220;-23,23904862;0;5
8221;-2,94589178;0;2
8222;268,0237162;1;0
8223;-54,20347296;0;1
8224;-60,32498309;0;1
8225;-23,32109577;0;5
8226;244,5640132;1;0
8227;-3,058313619;0;2
8228;145,9398524;1;0
8229;-2,842682466;0;2
8230;143,2652102;1;0
8231;-64,09249701;0;1
8232;-2,785864972;0;2
8233;-64,84759326;0;3
8234;-54,05528081;0;1
8235;220,7014251;1;0
8236;-2,99277675;0;2
8237;-62,10379186;0;1
8238;104,4445;1;0
8239;-54,97730842;0;1
8240;-61,99568945;0;1
8241;207,0563501;1;0
8242;-2,964301687;0;2
8243;-2,8819367;0;2
8244;-19,65929051;0;5
8245;-23,09972087;0;5
8246;-2,973222043;0;2
8247;-62,18835868;0;1
8248;-64,56566903;0;1
8249;-60,4981147;0;1
8250;-3,023869279;0;2
8251;-61,38746019;0;1
8252;-57,79028253;0;1
8253;-24,26338332;0;5
8254;-59,56246114;0;1
8255;-55,55042418;0;1
8256;-2,837162208;0;2
8257;-62,22116699;0;1
8258;-22,24784813;0;5
8259;-23,98946747;0;5
8260;222,6348539;1;0
8261;-54,79337445;0;1
8262;-57,7592369;0;1
8263;-3,131295406;0;2
8264;-3,077013159;0;2
8265;-20,63770905;0;5
8266;768,0604806;1;4
8267;289,8308217;1;8
8268;-21,13530148;0;5
8269;-69,92534826;0;1
8270;434,249197;1;0
8271;161,1218812;1;0
8272;580,2021719;1;4
8273;-54,22318981;0;1
8274;-55,42482857;0;3
8275;-19,21321991;0;5
8276;-22,26138007;0;5
8277;-58,96941949;0;1
8278;171,3786841;1;0
8279;-18,27752175;0;5
8280;-62,75402871;0;1
8281;205,9662712;1;0
8282;-63,96171342;0;1
8283;122,4873459;1;0
8284;184,8868828;1;0
8285;-2,740306794;0;2
8286;-2,764984547;0;2
8287;-2,894714808;0;2
8288;-56,6329054;0;1
8289;154,4570424;1;0
8290;78,12672784;1;0
8291;-65,82888836;0;3
8292;-62,6616179;0;1
8293;-59,54477715;0;1
8294;61,45997385;1;0
8295;-2,699078725;0;2
8296;-60,60787738;0;1
8297;-57,30370955;0;1
8298;-18,30152311;0;5
8299;-55,6191303;0;1
8300;-60,35811217;0;1
8301;-3,074898522;0;2
8302;-61,95529113;0;1
8303;-58,20037785;0;1
8304;369,3734852;1;4
8305;-60,80881398;0;1
8306;-57,45364615;0;1
8307;-62,13488031;0;1
8308;395,6910366;1;0
8309;-62,95207072;0;1
8310;-64,43547609;0;3
8311;-54,42141549;0;1
8312;-56,52597675;0;1
8313;554,5390682;1;0
8314;-23,25146277;0;5
8315;-65,30850739;0;1
8316;-23,79779592;0;5
8317;-60,8087603;0;1
8318;-61,04087802;0;1
8319;232,3917113;1;0
8320;-58,21149256;0;1
8321;-57,88137336;0;1
8322;-64,55654641;0;1
8323;-63,04258898;0;1
8324;206,5357879;1;0
8325;-59,90390684;0;1
8326;-2,943223266;0;2
8327;228,7523571;1;0
8328;-67,56765388;0;1
8329;-57,47759856;0;1
8330;410,7432408;1;0
8331;-3,278885536;0;2
8332;-60,00814533;0;1
8333;-56,89780507;0;1
8334;-3,039640013;0;2
8335;-64,58354294;0;3
8336;-53,21630662;0;1
8337;248,4673761;1;4
8338;-21,92707268;0;5
8339;-58,41067869;0;1
8340;-2,818656422;0;2
8341;-22,49905408;0;5
8342;-58,75045039;0;1
8343;-62,92644758;0;1
8344;-2,806446227;0;2
8345;-55,16825352;0;1
8346;-62,29731186;0;1
8347;291,281064;1;0
8348;377,0769641;1;4
8349;363,5757862;1;4
8350;-3,126169807;0;2
8351;-61,59540965;0;1
8352;-22,85248701;0;5
8353;-21,50137953;0;5
8354;-67,29636253;0;1
8355;-62,03985081;0;1
8356;258,2763286;1;0
8357;-59,75624041;0;1
8358;363,4798445;1;4
8359;-60,70812018;0;1
8360;-17,22726413;0;5
8361;-58,19017914;0;1
8362;-62,98797691;0;1
8363;-61,97728356;0;1
8364;-57,88555779;0;1
8365;515,3109004;1;0
8366;-60,5295217;0;1
8367;-55,59282853;0;1
8368;-2,914320223;0;2
8369;-3,031270247;0;2
8370;-64,87283636;0;1
8371;-58,50733701;0;1
8372;132,2914337;1;0
8373;259,5976134;1;0
8374;-26,11833479;0;7
8375;73,72818144;1;0
8376;405,4177402;1;4
8377;-58,93161772;0;1
8378;-60,84473646;0;1
8379;-65,45153359;0;3
8380;-3,041183314;0;2
8381;112,5993775;1;0
8382;-63,95594236;0;1
8383;109,5343752;1;0
8384;-60,23510339;0;1
8385;563,2422297;1;0
8386;-59,78311738;0;1
8387;-62,74424894;0;1
8388;-58,07653432;0;1
8389;-20,7543985;0;5
8390;-55,11977662;0;1
8391;-2,927038038;0;2
8392;-2,833792251;0;2
8393;-66,37779197;0;1
8394;168,8861746;1;0
8395;-22,69152745;0;5
8396;-2,766845693;0;2
8397;-58,22746729;0;1
8398;385,2203474;1;0
8399;53,1041019;1;0
8400;-61,86131186;0;1
8401;-59,07217139;0;1
8402;307,2503186;1;0
8403;-3,229699011;0;2
8404;-58,19030241;0;1
8405;-2,84969431;0;2
8406;-57,92780131;0;1
8407;-23,13779593;0;5
8408;-22,79951043;0;5
8409;-21,4130662;0;5
8410;95,37403862;1;0
8411;-21,13425484;0;7
8412;29,02087521;1;0
8413;-61,45609881;0;3
8414;-56,16459917;0;1
8415;66,04924997;1;0
8416;-56,02303729;0;3
8417;234,1529636;1;0
8418;-56,23131435;0;1
8419;-20,8899407;0;5
8420;-2,716700398;0;2
8421;235,189691;1;0
8422;486,37377;1;4
8423;-65,59957928;0;1
8424;-2,919444559;0;2
8425;-60,14369497;0;1
8426;-60,02185498;0;1
8427;-58,07511636;0;1
8428;253,4818788;1;4
8429;-22,38972377;0;5
8430;-56,5746643;0;1
8431;-58,42334251;0;1
8432;-60,24632884;0;1
8433;-2,943708747;0;2
8434;359,8751567;1;0
8435;-60,6623881;0;1
8436;333,4917051;1;4
8437;-3,127075095;0;2
8438;-2,887331013;0;2
8439;-61,22395499;0;1
8440;-59,51406159;0;1
8441;-59,3562516;0;1
8442;-55,43004593;0;1
8443;295,8353077;1;4
8444;283,347492;1;0
8445;-64,48580286;0;3
8446;-61,29231775;0;3
8447;400,7410877;1;0
8448;-60,96405317;0;3
8449;114,1038036;1;0
8450;-2,773702825;0;2
8451;-2,910292494;0;2
8452;-3,113000377;0;2
8453;184,5654961;1;0
8454;-54,99905922;0;1
8455;321,1116241;1;0
8456;-61,64226866;0;1
8457;-63,71297896;0;1
8458;-60,56706019;0;1
8459;87,33153831;1;0
8460;-60,55178006;0;1
8461;-60,45611286;0;1
8462;-3,018868146;0;2
8463;431,9772292;1;4
8464;-22,0569953;0;5
8465;207,4833273;1;0
8466;502,6803039;1;0
8467;-20,61539898;0;7
8468;-21,04356742;0;5
8469;-2,972165926;0;2
8470;-19,45208203;0;5
8471;-56,28452215;0;1
8472;154,8895073;1;0
8473;288,6336566;1;0
8474;436,9220515;1;4
8475;296,0571532;1;0
8476;-60,82937882;0;1
8477;104,6134918;1;0
8478;561,1151289;1;4
8479;-62,58554642;0;1
8480;-3,245632654;0;2
8481;280,6719185;1;4
8482;-55,58757055;0;1
8483;-56,65520282;0;1
8484;-2,955023898;0;2
8485;-58,93504276;0;1
8486;-59,04343418;0;1
8487;351,1477143;1;8
8488;380,1813323;1;4
8489;265,5988715;1;0
8490;-62,37427122;0;1
8491;-2,868511366;0;2
8492;-61,29650428;0;1
8493;220,7125375;1;0
8494;-57,08223669;0;1
8495;-56,51828062;0;1
8496;-60,63023347;0;3
8497;-58,76698217;0;1
8498;-58,53724019;0;1
8499;-21,36818171;0;6
8500;112,7449343;1;0
8501;773,6988868;1;0
8502;354,2622169;1;4
8503;341,0287203;1;4
8504;-59,7494848;0;1
8505;-64,34125995;0;1
8506;-64,89370726;0;1
8507;-63,96904919;0;1
8508;-2,824249458;0;2
8509;-63,61166976;0;1
8510;-61,75488911;0;1
8511;-22,21809306;0;7
8512;-63,81114326;0;1
8513;-55,55926676;0;1
8514;-63,17142539;0;1
8515;-24,20006358;0;5
8516;-21,52706864;0;5
8517;-21,6968669;0;5
8518;-56,7901648;0;1
8519;331,7716568;1;0
8520;86,93126167;1;0
8521;-2,907409138;0;2
8522;153,499201;1;0
8523;118,6332552;1;0
8524;-58,54778565;0;1
8525;-22,88826412;0;5
8526;-58,60418986;0;1
8527;172,8144393;1;0
8528;-24,95365713;0;5
8529;524,1865206;1;4
8530;70,35345716;1;0
8531;-22,87093232;0;6
8532;-52,91729702;0;1
8533;222,5235922;1;0
8534;218,4154199;1;0
8535;447,2257037;1;4
8536;-19,6330214;0;5
8537;-19,90021099;0;5
8538;-58,04941209;0;1
8539;349,7470873;1;8
8540;442,703855;1;0
8541;489,8456476;1;4
8542;-58,06789644;0;1
8543;-2,960549341;0;2
8544;-25,59252517;0;7
8545;227,0250286;1;0
8546;231,3714862;1;0
8547;-63,47264951;0;1
8548;-61,88935195;0;1
8549;-60,21928443;0;1
8550;127,2613082;1;0
8551;15,65109413;1;0
8552;-3,097271682;0;2
8553;361,9612397;1;4
8554;-2,925684319;0;2
8555;-2,938236403;0;2
8556;188,0388277;1;0
8557;56,63610333;1;0
8558;198,9068226;1;0
8559;-58,70783493;0;1
8560;27,6038026;1;0
8561;168,6754963;1;0
8562;75,54919203;1;0
8563;156,6074104;1;0
8564;-61,67455344;0;1
8565;-58,02590478;0;1
8566;406,5703605;1;4
8567;-61,86334224;0;1
8568;-62,21442886;0;1
8569;-62,5860617;0;1
8570;244,8272085;1;0
8571;483,6821953;1;0
8572;-58,65826229;0;1
8573;-58,49188212;0;1
8574;107,4437652;1;0
8575;-2,958799084;0;2
8576;-2,708436622;0;2
8577;367,5308336;1;0
8578;154,9880713;1;0
8579;275,2679279;1;0
8580;-65,79533059;0;3
8581;346,6582314;1;4
8582;84,11671242;1;0
8583;-58,41638229;0;1
8584;-2,85415746;0;2
8585;-2,790746552;0;2
8586;-23,1156281;0;5
8587;-55,47064912;0;1
8588;-2,840106147;0;2
8589;259,8115746;1;0
8590;-21,47163241;0;5
8591;-69,01815266;0;1
8592;-61,20638049;0;1
8593;202,8075712;1;0
8594;-2,915428867;0;2
8595;81,78782024;1;0
8596;236,5702343;1;0
8597;-24,19896506;0;7
8598;261,9327369;1;0
8599;-21,05922375;0;5
8600;-20,64513138;0;5
8601;-2,994150319;0;2
8602;-59,92532123;0;1
8603;-62,55696714;0;1
8604;-22,9586772;0;6
8605;-56,370867;0;1
8606;-2,713422461;0;2
8607;266,1310124;1;0
8608;-56,73847653;0;1
8609;-50,06969768;0;1
8610;-3,067468496;0;2
8611;-62,4692346;0;1
8612;396,4895098;1;4
8613;-62,41911396;0;1
8614;-62,8749307;0;1
8615;357,174407;1;0
8616;-3,022621578;0;2
8617;-21,96324267;0;5
8618;372,6809534;1;4
8619;-20,13631517;0;5
8620;-63,2213215;0;1
8621;-23,88351877;0;6
8622;-62,69370726;0;1
8623;-61,78549656;0;1
8624;80,67223526;1;0
8625;-2,957465435;0;2
8626;-2,790415831;0;2
8627;220,2823917;1;0
8628;263,6743743;1;0
8629;-3,095354855;0;2
8630;-20,01182198;0;7
8631;-2,888635641;0;2
8632;-59,19565262;0;1
8633;205,2673627;1;0
8634;-58,00301779;0;1
8635;79,37636874;1;0
8636;306,484974;1;0
8637;-23,74331099;0;5
8638;-2,980604019;0;2
8639;-65,75085489;0;1
8640;67,45020713;1;0
8641;-61,73464331;0;1
8642;-54,17559599;0;1
8643;-57,04037612;0;1
8644;-55,74250845;0;1
8645;84,7625847;1;0
8646;-62,37649076;0;1
8647;319,8010614;1;4
8648;-19,68632154;0;5
8649;-2,78739605;0;2
8650;-57,25359085;0;1
8651;-2,854412655;0;2
8652;-67,00185572;0;1
8653;-2,84090503;0;2
8654;-2,931083001;0;2
8655;-63,65242124;0;1
8656;-58,57289849;0;1
8657;-22,68161362;0;5
8658;-59,79494293;0;1
8659;-63,30862765;0;1
8660;72,78433367;1;0
8661;-2,879054621;0;2
8662;-57,68441123;0;1
8663;265,0926889;1;0
8664;-22,60095345;0;5
8665;-2,875860311;0;2
8666;-58,61764532;0;1
8667;-62,33867876;0;1
8668;257,9858653;1;0
8669;-60,02648994;0;1
8670;-65,96314943;0;1
8671;-62,76665322;0;1
8672;99,32159924;1;0
8673;-65,36821777;0;3
8674;171,7108335;1;0
8675;-59,59675603;0;1
8676;-59,72437817;0;1
8677;-54,5685488;0;1
8678;-18,14330009;0;5
8679;167,7125682;1;0
8680;450,5759958;1;0
8681;-60,14415852;0;1
8682;217,5954719;1;0
8683;-24,03426771;0;6
8684;-57,18763088;0;1
8685;127,4192021;1;0
8686;-57,83583821;0;1
8687;-2,857626541;0;2
8688;316,4112791;1;0
8689;163,9202836;1;0
8690;-21,25556066;0;5
8691;-62,17882273;0;1
8692;-63,76776171;0;1
8693;-57,64423691;0;1
8694;-60,52043895;0;1
8695;-66,86157529;0;1
8696;470,8342681;1;0
8697;167,9760775;1;0
8698;-58,93865073;0;1
8699;-3,126857988;0;2
8700;-59,48128249;0;1
8701;-66,05543081;0;3
8702;-57,09535761;0;1
8703;-65,1275089;0;1
8704;542,7494383;1;4
8705;-71,36072622;0;3
8706;-2,915037051;0;2
8707;253,9445279;1;0
8708;326,2592974;1;4
8709;-58,20050789;0;3
8710;-22,0128834;0;7
8711;-3,029936811;0;2
8712;171,6350095;1;0
8713;167,0201545;1;0
8714;-3,053438721;0;2
8715;-65,85537855;0;3
8716;186,6765289;1;0
8717;-58,97943391;0;1
8718;-58,3344078;0;1
8719;291,5412772;1;0
8720;-20,658381;0;5
8721;230,324645;1;0
8722;-55,24547245;0;1
8723;-61,58638285;0;1
8724;206,1772539;1;0
8725;251,949943;1;4
8726;-61,68476818;0;1
8727;201,6723654;1;0
8728;290,5592858;1;0
8729;-55,7832222;0;1
8730;-62,65927316;0;1
8731;-60,09312015;0;1
8732;-56,99325225;0;1
8733;54,29081609;1;0
8734;-62,53462628;0;1
8735;185,9389461;1;0
8736;348,1863111;1;4
8737;-18,67707708;0;5
8738;-61,98516894;0;1
8739;-2,684823298;0;2
8740;-22,62800689;0;5
8741;-2,796368241;0;2
8742;-56,49031639;0;1
8743;262,5611017;1;0
8744;-58,01057065;0;1
8745;232,0942079;1;0
8746;275,8336956;1;0
8747;-3,06870912;0;2
8748;465,8292567;1;4
8749;284,8801814;1;4
8750;-58,58894057;0;1
8751;-3,15739177;0;2
8752;-3,067621142;0;2
8753;510,6910218;1;4
8754;108,5355886;1;0
8755;-60,91291233;0;1
8756;-19,96375234;0;5
8757;-24,49527035;0;5
8758;-56,81353734;0;1
8759;434,5870654;1;0
8760;-23,32114295;0;5
8761;-2,919100714;0;2
8762;-61,65964269;0;1
8763;-57,56553881;0;1
8764;208,3421008;1;0
8765;-2,859835614;0;2
8766;-61,58941599;0;1
8767;221,3142813;1;0
8768;-19,86131031;0;5
8769;-21,76710252;0;5
8770;62,25735742;1;0
8771;-4,4379346;1;0
8772;127,6865185;1;0
8773;-63,54713414;0;1
8774;-57,89083466;0;1
8775;-2,867713948;0;2
8776;364,0285349;1;4
8777;-21,16512556;0;5
8778;-2,737369676;0;2
8779;-23,64352204;0;5
8780;127,8117321;1;0
8781;-67,40657171;0;1
8782;480,8206519;1;0
8783;-57,68071666;0;1
8784;-23,67463329;0;5
8785;-2,83077448;0;2
8786;133,6850177;1;0
8787;-2,842860686;0;2
8788;-20,8384504;0;5
8789;-61,42215523;0;1
8790;320,7049039;1;4
8791;-60,96763327;0;1
8792;174,8571555;1;0
8793;-59,68250322;0;1
8794;-59,24322562;0;1
8795;-61,78461534;0;1
8796;129,5595663;1;0
8797;-54,83528221;0;1
8798;-66,04705677;0;1
8799;-2,932709019;0;2
8800;-17,70776689;0;5
8801;-2,778239429;0;2
8802;164,4697219;1;0
8803;-25,00409294;0;5
8804;373,2334229;1;4
8805;-21,69781483;0;5
8806;-2,862878735;0;2
8807;606,014917;1;0
8808;-58,83895557;0;1
8809;-55,02539433;0;1
8810;694,7070301;1;0
8811;164,7530946;1;0
8812;-2,929568989;0;2
8813;-2,789758094;0;2
8814;-2,894965005;0;2
8815;-55,20925411;0;1
8816;-56,69011023;0;1
8817;288,2231825;1;0
8818;303,1109274;1;8
8819;-56,3418019;0;1
8820;-3,109166133;0;2
8821;-2,935251547;0;2
8822;168,5069938;1;0
8823;-65,01208316;0;1
8824;205,1607079;1;0
8825;-62,80754766;0;1
8826;348,3924128;1;0
8827;253,1238912;1;0
8828;-2,726647866;0;2
8829;-63,24707469;0;1
8830;-60,27173937;0;1
8831;-19,60815592;0;5
8832;-2,822038238;0;2
8833;-52,90991474;0;1
8834;-63,22698743;0;1
8835;-22,99699074;0;5
8836;776,9579152;1;0
8837;-58,88394559;0;1
8838;402,3714902;1;0
8839;-62,78678784;0;1
8840;-2,973636897;0;2
8841;-55,72942352;0;1
8842;-3,085742878;0;2
8843;241,9767213;1;4
8844;-59,75843902;0;1
8845;-60,70363103;0;1
8846;-2,993272838;0;2
8847;-21,37284769;0;7
8848;299,4313745;1;8
8849;-64,39291777;0;1
8850;-2,995883537;0;2
8851;-59,9241837;0;1
8852;-61,78009267;0;1
8853;-60,6515448;0;1
8854;-58,82180581;0;1
8855;246,2433576;1;0
8856;-2,770366704;0;2
8857;276,4912964;1;0
8858;-58,41090337;0;1
8859;-58,67925964;0;3
8860;99,78648246;1;0
8861;-59,38394562;0;1
8862;271,777142;1;0
8863;-60,0849086;0;1
8864;-2,851182595;0;2
8865;224,9805003;1;0
8866;-21,53163675;0;5
8867;147,6948402;1;0
8868;-58,46093175;0;1
8869;-2,847065507;0;2
8870;-60,6769302;0;1
8871;-23,43483766;0;5
8872;-65,48325469;0;1
8873;162,7993858;1;0
8874;-63,91317247;0;1
8875;-2,848050671;0;2
8876;-22,95358007;0;5
8877;660,9856975;1;0
8878;-60,15721436;0;1
8879;-54,78282533;0;1
8880;-54,11381419;0;1
8881;-64,1242287;0;1
8882;-64,08042579;0;1
8883;-56,05213605;0;1
8884;-57,96603377;0;1
8885;66,25247114;1;0
8886;116,8132849;1;0
8887;-64,35443876;0;1
8888;-3,028019651;0;2
8889;315,7223351;1;4
8890;-61,23563745;0;1
8891;-58,22311078;0;1
8892;358,2310589;1;8
8893;-59,68622767;0;1
8894;-63,34235221;0;1
8895;-57,44055834;0;1
8896;-54,64795087;0;1
8897;-61,73161108;0;1
8898;345,453259;1;0
8899;236,7413667;1;0
8900;-59,48411581;0;1
8901;-59,10997999;0;1
8902;-57,85896058;0;1
8903;-21,05903038;0;5
8904;-58,7097203;0;1
8905;93,47365126;1;0
8906;-58,3447045;0;1
8907;-63,322382;0;3
8908;-58,40651995;0;1
8909;60,92784271;1;0
8910;-2,762101802;0;2
8911;85,858318;1;0
8912;-58,19621773;0;1
8913;-2,794861668;0;2
8914;-68,09067491;0;1
8915;505,5885932;1;0
8916;-3,010069167;0;2
8917;-20,63837912;0;5
8918;-65,5347243;0;3
8919;-18,9536441;0;5
8920;-24,38460473;0;6
8921;-59,40034883;0;1
8922;151,3828167;1;0
8923;77,34346755;1;0
8924;-62,63068829;0;1
8925;-61,21734437;0;1
8926;282,4805747;1;0
8927;-57,57625595;0;1
8928;230,8083469;1;4
8929;-2,73214586;0;2
8930;140,9921522;1;0
8931;-62,8243694;0;1
8932;-57,4250981;0;1
8933;-23,7751496;0;7
8934;133,2922619;1;0
8935;-2,939259485;0;2
8936;-66,43376651;0;1
8937;604,6789832;1;0
8938;285,1570735;1;0
8939;-59,88623753;0;1
8940;-59,48630157;0;1
8941;106,7032254;1;0
8942;-56,51078684;0;1
8943;-59,20660772;0;1
8944;-55,07601741;0;1
8945;-59,96157326;0;1
8946;-62,52893455;0;1
8947;186,9833953;1;0
8948;-3,013392504;0;2
8949;-62,6921618;0;1
8950;-59,78348065;0;1
8951;-55,37368573;0;1
8952;-53,43789602;0;1
8953;-2,632189052;0;2
8954;-59,47212909;0;1
8955;-57,37482613;0;1
8956;101,6205312;1;0
8957;259,6169867;1;0
8958;-62,69841895;0;1
8959;-56,45456334;0;1
8960;102,0965209;1;0
8961;-3,010329231;0;2
8962;155,7196706;1;0
8963;109,3743385;1;0
8964;-64,95732339;0;1
8965;-65,00978924;0;1
8966;-2,892197342;0;2
8967;373,1535118;1;4
8968;-59,11297725;0;1
8969;-62,13084813;0;1
8970;173,1931592;1;0
8971;-64,18914819;0;1
8972;-2,698685469;0;2
8973;-2,799287673;0;2
8974;-21,90426656;0;5
8975;223,4730007;1;0
8976;-64,12910365;0;1
8977;-19,46293446;0;5
8978;-2,975960208;0;2
8979;-2,984318331;0;2
8980;-61,73162977;0;1
8981;-62,1226121;0;1
8982;270,8386281;1;4
8983;-61,48309378;0;1
8984;238,2543041;1;0
8985;-20,32394887;0;5
8986;-3,138602595;0;2
8987;108,319663;1;0
8988;-58,4589873;0;1
8989;-66,46606753;0;1
8990;260,9996094;1;0
8991;-57,00682824;0;1
8992;-66,8610339;0;1
8993;-60,64126531;0;1
8994;-60,40517229;0;1
8995;39,51213982;1;0
8996;-21,27398998;0;5
8997;-21,78991339;0;5
8998;-57,84366698;0;1
8999;-61,03423103;0;1
9000;-59,56654329;0;3
